State,Year,Mechanism,Deaths,Population,Crude Rate,Age-Adjusted Rate,Years of Potential Life Lost
West Virginia,2015,Unspecified,45,"1,843,332",2.44,1.95,338
West Virginia,2014,Cut/Pierce,17**,"1,850,569",0.92**,0.91**,309
West Virginia,2014,Drowning (includes water transport),29,"1,850,569",1.57,1.66,765
West Virginia,2014,Fall,282,"1,850,569",15.24,11.55,522
West Virginia,2014,Fire/Flame,32,"1,850,569",1.73,1.4,366
West Virginia,2014,Firearm,286,"1,850,569",15.46,14.55,"5,404"
West Virginia,2014,Machinery,--,"1,850,569",--,--,--
West Virginia,2014,Natural/Environmental,--,"1,850,569",--,--,--
West Virginia,2014,Drug Poisoning,627,"1,850,569",33.88,35.64,"13,979"
West Virginia,2014,Non-Drug Poisoning,45,"1,850,569",2.43,2.42,740
West Virginia,2014,Struck by / against,20**,"1,850,569",1.08**,1.05**,333
West Virginia,2014,Suffocation,134,"1,850,569",7.24,7.05,"3,012"
West Virginia,2014,"Motor vehicle, traffic",290,"1,850,569",15.67,14.96,"5,918"
West Virginia,2014,"Pedal cyclist, other",--,"1,850,569",--,--,--
West Virginia,2014,"Pedestrian, other",13**,"1,850,569",0.70**,0.62**,264
West Virginia,2014,"Transport, other land",25,"1,850,569",1.35,1.34,457
West Virginia,2014,"Transport, other (excl. drown by water transp)",--,"1,850,569",--,--,--
West Virginia,2014,Other specified and classifiable,18**,"1,850,569",0.97**,0.96**,361
West Virginia,2014,Other specified / NEC,21,"1,850,569",1.14,1.03,295
West Virginia,2014,Unspecified,41,"1,850,569",2.22,1.99,593
West Virginia,2013,Cut/Pierce,16**,"1,854,768",0.86**,0.82**,301
West Virginia,2013,Drowning (includes water transport),22,"1,854,768",1.19,1.28,546
West Virginia,2013,Fall,273,"1,854,768",14.72,11.54,642
West Virginia,2013,Fire/Flame,49,"1,854,768",2.64,2.24,793
West Virginia,2013,Hot object/Substance,--,"1,854,768",--,--,--
West Virginia,2013,Firearm,280,"1,854,768",15.1,14.34,"5,065"
West Virginia,2013,Machinery,11**,"1,854,768",0.59**,0.54**,181
West Virginia,2013,Natural/Environmental,--,"1,854,768",--,--,--
West Virginia,2013,Drug Poisoning,570,"1,854,768",30.73,32.15,"13,064"
West Virginia,2013,Non-Drug Poisoning,36,"1,854,768",1.94,1.87,759
West Virginia,2013,Struck by / against,22,"1,854,768",1.19,1.04,351
West Virginia,2013,Suffocation,121,"1,854,768",6.52,5.92,"1,976"
West Virginia,2013,"Motor vehicle, traffic",310,"1,854,768",16.71,16.33,"7,079"
West Virginia,2013,"Pedal cyclist, other",--,"1,854,768",--,--,--
West Virginia,2013,"Pedestrian, other",10**,"1,854,768",0.54**,0.51**,174
West Virginia,2013,"Transport, other land",20**,"1,854,768",1.08**,1.01**,319
West Virginia,2013,"Transport, other (excl. drown by water transp)",--,"1,854,768",--,--,--
West Virginia,2013,Other specified and classifiable,36,"1,854,768",1.94,1.93,881
West Virginia,2013,Other specified / NEC,17**,"1,854,768",0.92**,0.85**,278
West Virginia,2013,Unspecified,47,"1,854,768",2.53,2.24,643
West Virginia,2012,Cut/Pierce,16**,"1,857,446",0.86**,0.79**,303
West Virginia,2012,Drowning (includes water transport),46,"1,857,446",2.48,2.41,"1,094"
West Virginia,2012,Fall,250,"1,857,446",13.46,10.61,695
West Virginia,2012,Fire/Flame,60,"1,857,446",3.23,2.86,"1,021"
West Virginia,2012,Hot object/Substance,--,"1,857,446",--,--,--
West Virginia,2012,Firearm,278,"1,857,446",14.97,14.83,"5,979"
West Virginia,2012,Machinery,14**,"1,857,446",0.75**,0.66**,152
West Virginia,2012,Natural/Environmental,10**,"1,857,446",0.54**,0.57**,243
West Virginia,2012,Drug Poisoning,558,"1,857,446",30.04,32.19,"12,813"
West Virginia,2012,Non-Drug Poisoning,42,"1,857,446",2.26,2.04,729
West Virginia,2012,Struck by / against,21,"1,857,446",1.13,0.98,306
West Virginia,2012,Suffocation,136,"1,857,446",7.32,7.1,"2,535"
West Virginia,2012,"Motor vehicle, traffic",332,"1,857,446",17.87,17.56,"7,462"
West Virginia,2012,"Pedal cyclist, other",--,"1,857,446",--,--,--
West Virginia,2012,"Pedestrian, other",12**,"1,857,446",0.65**,0.65**,310
West Virginia,2012,"Transport, other land",26,"1,857,446",1.4,1.17,364
West Virginia,2012,Other specified and classifiable,23,"1,857,446",1.24,1.14,462
West Virginia,2012,Other specified / NEC,18**,"1,857,446",0.97**,0.78**,196
West Virginia,2012,Unspecified,49,"1,857,446",2.64,2.25,562
West Virginia,2011,Cut/Pierce,16**,"1,856,606",0.86**,0.88**,342
West Virginia,2011,Drowning (includes water transport),32,"1,856,606",1.72,1.75,744
West Virginia,2011,Fall,223,"1,856,606",12.01,9.57,423
West Virginia,2011,Fire/Flame,37,"1,856,606",1.99,1.74,486
West Virginia,2011,Firearm,278,"1,856,606",14.97,14.43,"5,629"
West Virginia,2011,Machinery,12**,"1,856,606",0.65**,0.54**,186
West Virginia,2011,Natural/Environmental,20**,"1,856,606",1.08**,0.91**,170
West Virginia,2011,Drug Poisoning,635,"1,856,606",34.2,36.25,"15,141"
West Virginia,2011,Non-Drug Poisoning,30,"1,856,606",1.62,1.72,726
West Virginia,2011,Struck by / against,12**,"1,856,606",0.65**,0.64**,220
West Virginia,2011,Suffocation,124,"1,856,606",6.68,6.43,"2,490"
West Virginia,2011,"Motor vehicle, traffic",352,"1,856,606",18.96,18.52,"7,733"
West Virginia,2011,"Pedal cyclist, other",--,"1,856,606",--,--,--
West Virginia,2011,"Pedestrian, other",12**,"1,856,606",0.65**,0.62**,260
West Virginia,2011,"Transport, other land",20**,"1,856,606",1.08**,0.88**,182
West Virginia,2011,"Transport, other (excl. drown by water transp)",--,"1,856,606",--,--,--
West Virginia,2011,Other specified and classifiable,26,"1,856,606",1.4,1.37,632
West Virginia,2011,Other specified / NEC,13**,"1,856,606",0.70**,0.59**,128
West Virginia,2011,Unspecified,56,"1,856,606",3.02,2.65,588
West Virginia,2010,Cut/Pierce,21,"1,853,008",1.13,1.1,410
West Virginia,2010,Drowning (includes water transport),37,"1,853,008",2,1.99,898
West Virginia,2010,Fall,200,"1,853,008",10.79,8.66,508
West Virginia,2010,Fire/Flame,34,"1,853,008",1.84,1.62,477
West Virginia,2010,Hot object/Substance,--,"1,853,008",--,--,--
West Virginia,2010,Firearm,273,"1,853,008",14.73,14.23,"5,175"
West Virginia,2010,Machinery,11**,"1,853,008",0.59**,0.42**,60
West Virginia,2010,Natural/Environmental,--,"1,853,008",--,--,--
West Virginia,2010,Drug Poisoning,512,"1,853,008",27.63,29.14,"12,351"
West Virginia,2010,Non-Drug Poisoning,43,"1,853,008",2.32,2.1,650
West Virginia,2010,Struck by / against,19**,"1,853,008",1.03**,0.92**,329
West Virginia,2010,Suffocation,87,"1,853,008",4.7,4.43,"1,610"
West Virginia,2010,"Motor vehicle, traffic",285,"1,853,008",15.38,15,"6,225"
West Virginia,2010,"Pedal cyclist, other",--,"1,853,008",--,--,--
West Virginia,2010,"Pedestrian, other",--,"1,853,008",--,--,--
West Virginia,2010,"Transport, other land",21,"1,853,008",1.13,1.01,360
West Virginia,2010,"Transport, other (excl. drown by water transp)",--,"1,853,008",--,--,--
West Virginia,2010,Other specified and classifiable,49,"1,853,008",2.64,2.61,"1,180"
West Virginia,2010,Other specified / NEC,10**,"1,853,008",0.54**,0.48**,143
West Virginia,2010,Unspecified,55,"1,853,008",2.97,2.67,596
West Virginia,2009,Cut/Pierce,11**,"1,847,775",0.60**,0.58**,261
West Virginia,2009,Drowning (includes water transport),29,"1,847,775",1.57,1.56,754
West Virginia,2009,Fall,154,"1,847,775",8.33,6.89,313
West Virginia,2009,Fire/Flame,30,"1,847,775",1.62,1.53,525
West Virginia,2009,Firearm,251,"1,847,775",13.58,13.21,"5,213"
West Virginia,2009,Machinery,--,"1,847,775",--,--,--
West Virginia,2009,Natural/Environmental,16**,"1,847,775",0.87**,0.82**,184
West Virginia,2009,Overexertion,--,"1,847,775",--,--,--
West Virginia,2009,Drug Poisoning,226,"1,847,775",12.23,12.45,"5,198"
West Virginia,2009,Non-Drug Poisoning,27,"1,847,775",1.46,1.26,380
West Virginia,2009,Struck by / against,14**,"1,847,775",0.76**,0.69**,210
West Virginia,2009,Suffocation,97,"1,847,775",5.25,4.93,"1,454"
West Virginia,2009,"Motor vehicle, traffic",346,"1,847,775",18.73,18.48,"8,340"
West Virginia,2009,"Pedal cyclist, other",--,"1,847,775",--,--,--
West Virginia,2009,"Pedestrian, other",--,"1,847,775",--,--,--
West Virginia,2009,"Transport, other land",26,"1,847,775",1.41,1.35,542
West Virginia,2009,Other specified and classifiable,10**,"1,847,775",0.54**,0.53**,267
West Virginia,2009,Other specified / NEC,21,"1,847,775",1.14,1.01,415
West Virginia,2009,Unspecified,53,"1,847,775",2.87,2.5,503
West Virginia,2008,Cut/Pierce,--,"1,840,310",--,--,--
West Virginia,2008,Drowning (includes water transport),34,"1,840,310",1.85,1.74,774
West Virginia,2008,Fall,180,"1,840,310",9.78,8.01,583
West Virginia,2008,Fire/Flame,41,"1,840,310",2.23,2.09,730
West Virginia,2008,Hot object/Substance,--,"1,840,310",--,--,--
West Virginia,2008,Firearm,239,"1,840,310",12.99,12.66,"4,762"
West Virginia,2008,Machinery,11**,"1,840,310",0.60**,0.53**,155
West Virginia,2008,Natural/Environmental,11**,"1,840,310",0.60**,0.56**,100
West Virginia,2008,Drug Poisoning,459,"1,840,310",24.94,25.79,"11,330"
West Virginia,2008,Non-Drug Poisoning,33,"1,840,310",1.79,1.72,631
West Virginia,2008,Struck by / against,10**,"1,840,310",0.54**,0.57**,233
West Virginia,2008,Suffocation,108,"1,840,310",5.87,5.63,"2,358"
West Virginia,2008,"Motor vehicle, traffic",345,"1,840,310",18.75,18.54,"8,385"
West Virginia,2008,"Pedestrian, other",11**,"1,840,310",0.60**,0.62**,268
West Virginia,2008,"Transport, other land",28,"1,840,310",1.52,1.37,472
West Virginia,2008,"Transport, other (excl. drown by water transp)",--,"1,840,310",--,--,--
West Virginia,2008,Other specified and classifiable,22,"1,840,310",1.2,1.14,382
West Virginia,2008,Other specified / NEC,21,"1,840,310",1.14,1.12,368
West Virginia,2008,Unspecified,76,"1,840,310",4.13,3.66,757
West Virginia,2007,Cut/Pierce,--,"1,834,052",--,--,--
West Virginia,2007,Drowning (includes water transport),27,"1,834,052",1.47,1.55,641
West Virginia,2007,Fall,177,"1,834,052",9.65,8.09,729
West Virginia,2007,Fire/Flame,45,"1,834,052",2.45,2.33,841
West Virginia,2007,Firearm,267,"1,834,052",14.56,14.06,"5,498"
West Virginia,2007,Machinery,--,"1,834,052",--,--,--
West Virginia,2007,Natural/Environmental,16**,"1,834,052",0.87**,0.76**,162
West Virginia,2007,Drug Poisoning,397,"1,834,052",21.65,22.61,"10,081"
West Virginia,2007,Non-Drug Poisoning,29,"1,834,052",1.58,1.48,501
West Virginia,2007,Struck by / against,14**,"1,834,052",0.76**,0.76**,280
West Virginia,2007,Suffocation,109,"1,834,052",5.94,5.77,"2,277"
West Virginia,2007,"Motor vehicle, traffic",398,"1,834,052",21.7,21.81,"10,492"
West Virginia,2007,"Pedal cyclist, other",--,"1,834,052",--,--,--
West Virginia,2007,"Pedestrian, other",--,"1,834,052",--,--,--
West Virginia,2007,"Transport, other land",41,"1,834,052",2.24,2.11,714
West Virginia,2007,"Transport, other (excl. drown by water transp)",--,"1,834,052",--,--,--
West Virginia,2007,Other specified and classifiable,22,"1,834,052",1.2,1.12,480
West Virginia,2007,Other specified / NEC,13**,"1,834,052",0.71**,0.61**,122
West Virginia,2007,Unspecified,100,"1,834,052",5.45,5.12,"1,678"
West Virginia,2006,Cut/Pierce,26,"1,827,912",1.42,1.38,471
West Virginia,2006,Drowning (includes water transport),33,"1,827,912",1.81,1.88,874
West Virginia,2006,Fall,132,"1,827,912",7.22,6.03,520
West Virginia,2006,Fire/Flame,54,"1,827,912",2.95,2.81,"1,062"
West Virginia,2006,Firearm,253,"1,827,912",13.84,13.32,"4,911"
West Virginia,2006,Machinery,12**,"1,827,912",0.66**,0.54**,69
West Virginia,2006,Natural/Environmental,14**,"1,827,912",0.77**,0.70**,216
West Virginia,2006,Drug Poisoning,362,"1,827,912",19.8,20.38,"9,483"
West Virginia,2006,Non-Drug Poisoning,16**,"1,827,912",0.88**,0.84**,301
West Virginia,2006,Struck by / against,15**,"1,827,912",0.82**,0.72**,248
West Virginia,2006,Suffocation,95,"1,827,912",5.2,4.97,"1,677"
West Virginia,2006,"Motor vehicle, traffic",389,"1,827,912",21.28,21.54,"10,389"
West Virginia,2006,"Pedal cyclist, other",--,"1,827,912",--,--,--
West Virginia,2006,"Pedestrian, other",10**,"1,827,912",0.55**,0.52**,252
West Virginia,2006,"Transport, other land",32,"1,827,912",1.75,1.66,717
West Virginia,2006,"Transport, other (excl. drown by water transp)",--,"1,827,912",--,--,--
West Virginia,2006,Other specified and classifiable,46,"1,827,912",2.52,2.49,"1,114"
West Virginia,2006,Other specified / NEC,26,"1,827,912",1.42,1.32,431
West Virginia,2006,Unspecified,77,"1,827,912",4.21,3.63,492
West Virginia,2005,Cut/Pierce,--,"1,820,492",--,--,--
West Virginia,2005,Drowning (includes water transport),18**,"1,820,492",0.99**,1.07**,584
West Virginia,2005,Fall,140,"1,820,492",7.69,6.6,540
West Virginia,2005,Fire/Flame,46,"1,820,492",2.53,2.41,969
West Virginia,2005,Hot object/Substance,--,"1,820,492",--,--,--
West Virginia,2005,Firearm,261,"1,820,492",14.34,13.72,"5,325"
West Virginia,2005,Machinery,12**,"1,820,492",0.66**,0.63**,159
West Virginia,2005,Natural/Environmental,22,"1,820,492",1.21,1.04,208
West Virginia,2005,Drug Poisoning,184,"1,820,492",10.11,10.45,"4,740"
West Virginia,2005,Non-Drug Poisoning,17**,"1,820,492",0.93**,0.89**,274
West Virginia,2005,Struck by / against,11**,"1,820,492",0.60**,0.57**,138
West Virginia,2005,Suffocation,88,"1,820,492",4.83,4.5,"1,435"
West Virginia,2005,"Motor vehicle, traffic",373,"1,820,492",20.49,20.27,"9,443"
West Virginia,2005,"Pedal cyclist, other",--,"1,820,492",--,--,--
West Virginia,2005,"Pedestrian, other",--,"1,820,492",--,--,--
West Virginia,2005,"Transport, other land",31,"1,820,492",1.7,1.66,620
West Virginia,2005,"Transport, other (excl. drown by water transp)",--,"1,820,492",--,--,--
West Virginia,2005,Other specified and classifiable,15**,"1,820,492",0.82**,0.85**,409
West Virginia,2005,Other specified / NEC,11**,"1,820,492",0.60**,0.50**,79
West Virginia,2005,Unspecified,68,"1,820,492",3.74,3.31,571
West Virginia,2004,Cut/Pierce,13**,"1,816,438",0.72**,0.72**,340
West Virginia,2004,Drowning (includes water transport),29,"1,816,438",1.6,1.66,875
West Virginia,2004,Fall,156,"1,816,438",8.59,7.39,555
West Virginia,2004,Fire/Flame,48,"1,816,438",2.64,2.59,"1,091"
West Virginia,2004,Hot object/Substance,--,"1,816,438",--,--,--
West Virginia,2004,Firearm,253,"1,816,438",13.93,13.6,"5,344"
West Virginia,2004,Machinery,--,"1,816,438",--,--,--
West Virginia,2004,Natural/Environmental,12**,"1,816,438",0.66**,0.62**,201
West Virginia,2004,Drug Poisoning,333,"1,816,438",18.33,18.69,"8,334"
West Virginia,2004,Non-Drug Poisoning,14**,"1,816,438",0.77**,0.73**,236
West Virginia,2004,Struck by / against,11**,"1,816,438",0.61**,0.55**,133
West Virginia,2004,Suffocation,106,"1,816,438",5.84,5.45,"1,787"
West Virginia,2004,"Motor vehicle, traffic",385,"1,816,438",21.2,20.98,"9,977"
West Virginia,2004,"Pedestrian, other",11**,"1,816,438",0.61**,0.61**,204
West Virginia,2004,"Transport, other land",26,"1,816,438",1.43,1.34,633
West Virginia,2004,"Transport, other (excl. drown by water transp)",--,"1,816,438",--,--,--
West Virginia,2004,Other specified and classifiable,26,"1,816,438",1.43,1.46,585
West Virginia,2004,Other specified / NEC,16**,"1,816,438",0.88**,0.82**,268
West Virginia,2004,Unspecified,65,"1,816,438",3.58,3.16,586
West Virginia,2003,Cut/Pierce,10**,"1,812,295",0.55**,0.54**,247
West Virginia,2003,Drowning (includes water transport),35,"1,812,295",1.93,1.88,847
West Virginia,2003,Fall,129,"1,812,295",7.12,6.21,598
West Virginia,2003,Fire/Flame,45,"1,812,295",2.48,2.44,"1,077"
West Virginia,2003,Hot object/Substance,--,"1,812,295",--,--,--
West Virginia,2003,Firearm,265,"1,812,295",14.62,14.01,"5,509"
West Virginia,2003,Machinery,12**,"1,812,295",0.66**,0.58**,138
West Virginia,2003,Natural/Environmental,--,"1,812,295",--,--,--
West Virginia,2003,Overexertion,--,"1,812,295",--,--,--
West Virginia,2003,Drug Poisoning,262,"1,812,295",14.46,15.04,"6,787"
West Virginia,2003,Non-Drug Poisoning,14**,"1,812,295",0.77**,0.77**,297
West Virginia,2003,Struck by / against,19**,"1,812,295",1.05**,0.95**,256
West Virginia,2003,Suffocation,90,"1,812,295",4.97,4.78,"1,861"
West Virginia,2003,"Motor vehicle, traffic",372,"1,812,295",20.53,20.05,"9,194"
West Virginia,2003,"Pedal cyclist, other",--,"1,812,295",--,--,--
West Virginia,2003,"Pedestrian, other",--,"1,812,295",--,--,--
West Virginia,2003,"Transport, other land",30,"1,812,295",1.66,1.68,822
West Virginia,2003,"Transport, other (excl. drown by water transp)",--,"1,812,295",--,--,--
