State,Year,Mechanism,Deaths,Population,Crude Rate,Age-Adjusted Rate,Years of Potential Life Lost
Arkansas,2013,Drowning (includes water transport),52,"2,960,459",1.76,1.76,"1,578"
Arkansas,2013,Fall,236,"2,960,459",7.97,6.95,623
Arkansas,2013,Fire/Flame,58,"2,960,459",1.96,1.87,892
Arkansas,2013,Hot object/Substance,--,"2,960,459",--,--,--
Arkansas,2013,Firearm,501,"2,960,459",16.92,16.69,"11,162"
Arkansas,2013,Machinery,12**,"2,960,459",0.41**,0.35**,154
Arkansas,2013,Natural/Environmental,22,"2,960,459",0.74,0.67,250
Arkansas,2013,Drug Poisoning,319,"2,960,459",10.78,11.04,"7,298"
Arkansas,2013,Non-Drug Poisoning,44,"2,960,459",1.49,1.46,849
Arkansas,2013,Struck by / against,14**,"2,960,459",0.47**,0.46**,336
Arkansas,2013,Suffocation,198,"2,960,459",6.69,6.61,"4,515"
Arkansas,2013,"Motor vehicle, traffic",509,"2,960,459",17.19,17.4,"12,489"
Arkansas,2013,"Pedal cyclist, other",--,"2,960,459",--,--,--
Arkansas,2013,"Pedestrian, other",12**,"2,960,459",0.41**,0.36**,197
Arkansas,2013,"Transport, other land",28,"2,960,459",0.95,0.9,603
Arkansas,2013,"Transport, other (excl. drown by water transp)",--,"2,960,459",--,--,--
Arkansas,2013,Other specified and classifiable,29,"2,960,459",0.98,0.94,656
Arkansas,2013,Other specified / NEC,14**,"2,960,459",0.47**,0.44**,269
Arkansas,2013,Unspecified,90,"2,960,459",3.04,2.75,871
Arkansas,2012,Cut/Pierce,52,"2,952,876",1.76,1.84,"1,184"
Arkansas,2012,Drowning (includes water transport),60,"2,952,876",2.03,2.07,"2,075"
Arkansas,2012,Fall,250,"2,952,876",8.47,7.53,648
Arkansas,2012,Fire/Flame,71,"2,952,876",2.4,2.18,"1,161"
Arkansas,2012,Hot object/Substance,--,"2,952,876",--,--,--
Arkansas,2012,Firearm,490,"2,952,876",16.59,16.51,"11,230"
Arkansas,2012,Machinery,14**,"2,952,876",0.47**,0.42**,113
Arkansas,2012,Natural/Environmental,20**,"2,952,876",0.68**,0.66**,365
Arkansas,2012,Overexertion,--,"2,952,876",--,--,--
Arkansas,2012,Drug Poisoning,373,"2,952,876",12.63,13.16,"8,664"
Arkansas,2012,Non-Drug Poisoning,47,"2,952,876",1.59,1.61,929
Arkansas,2012,Struck by / against,20**,"2,952,876",0.68**,0.60**,300
Arkansas,2012,Suffocation,165,"2,952,876",5.59,5.58,"3,793"
Arkansas,2012,"Motor vehicle, traffic",584,"2,952,876",19.78,19.3,"13,682"
Arkansas,2012,"Pedal cyclist, other",--,"2,952,876",--,--,--
Arkansas,2012,"Pedestrian, other",14**,"2,952,876",0.47**,0.48**,416
Arkansas,2012,"Transport, other land",28,"2,952,876",0.95,0.95,739
Arkansas,2012,"Transport, other (excl. drown by water transp)",--,"2,952,876",--,--,--
Arkansas,2012,Other specified and classifiable,29,"2,952,876",0.98,0.99,750
Arkansas,2012,Other specified / NEC,18**,"2,952,876",0.61**,0.55**,185
Arkansas,2012,Unspecified,95,"2,952,876",3.22,2.96,"1,198"
Arkansas,2011,Cut/Pierce,32,"2,941,038",1.09,1.07,783
Arkansas,2011,Drowning (includes water transport),68,"2,941,038",2.31,2.3,"2,116"
Arkansas,2011,Fall,224,"2,941,038",7.62,6.77,697
Arkansas,2011,Fire/Flame,48,"2,941,038",1.63,1.53,888
Arkansas,2011,Hot object/Substance,--,"2,941,038",--,--,--
Arkansas,2011,Firearm,462,"2,941,038",15.71,16,"11,037"
Arkansas,2011,Machinery,--,"2,941,038",--,--,--
Arkansas,2011,Natural/Environmental,54,"2,941,038",1.84,1.69,856
Arkansas,2011,Drug Poisoning,355,"2,941,038",12.07,12.6,"8,435"
Arkansas,2011,Non-Drug Poisoning,52,"2,941,038",1.77,1.73,880
Arkansas,2011,Struck by / against,18**,"2,941,038",0.61**,0.59**,365
Arkansas,2011,Suffocation,186,"2,941,038",6.32,6.21,"3,720"
Arkansas,2011,"Motor vehicle, traffic",573,"2,941,038",19.48,19.51,"13,545"
Arkansas,2011,"Pedal cyclist, other",--,"2,941,038",--,--,--
Arkansas,2011,"Pedestrian, other",18**,"2,941,038",0.61**,0.58**,393
Arkansas,2011,"Transport, other land",20**,"2,941,038",0.68**,0.70**,522
Arkansas,2011,"Transport, other (excl. drown by water transp)",--,"2,941,038",--,--,--
Arkansas,2011,Other specified and classifiable,18**,"2,941,038",0.61**,0.63**,420
Arkansas,2011,Other specified / NEC,19**,"2,941,038",0.65**,0.60**,253
Arkansas,2011,Unspecified,88,"2,941,038",2.99,2.74,962
Arkansas,2010,Cut/Pierce,22,"2,916,029",0.75,0.76,481
Arkansas,2010,Drowning (includes water transport),68,"2,916,029",2.33,2.39,"2,071"
Arkansas,2010,Fall,229,"2,916,029",7.85,7.17,690
Arkansas,2010,Fire/Flame,40,"2,916,029",1.37,1.34,904
Arkansas,2010,Firearm,419,"2,916,029",14.37,14.39,"9,250"
Arkansas,2010,Machinery,11**,"2,916,029",0.38**,0.33**,51
Arkansas,2010,Natural/Environmental,42,"2,916,029",1.44,1.41,489
Arkansas,2010,Overexertion,--,"2,916,029",--,--,--
Arkansas,2010,Drug Poisoning,350,"2,916,029",12,12.54,"8,508"
Arkansas,2010,Non-Drug Poisoning,47,"2,916,029",1.61,1.67,963
Arkansas,2010,Struck by / against,13**,"2,916,029",0.45**,0.47**,361
Arkansas,2010,Suffocation,192,"2,916,029",6.58,6.61,"3,945"
Arkansas,2010,"Motor vehicle, traffic",573,"2,916,029",19.65,19.48,"14,572"
Arkansas,2010,"Pedal cyclist, other",--,"2,916,029",--,--,--
Arkansas,2010,"Pedestrian, other",16**,"2,916,029",0.55**,0.54**,316
Arkansas,2010,"Transport, other land",35,"2,916,029",1.2,1.17,747
Arkansas,2010,"Transport, other (excl. drown by water transp)",15**,"2,916,029",0.51**,0.53**,352
Arkansas,2010,Other specified and classifiable,23,"2,916,029",0.79,0.79,587
Arkansas,2010,Other specified / NEC,22,"2,916,029",0.75,0.74,402
Arkansas,2010,Unspecified,76,"2,916,029",2.61,2.37,863
Arkansas,2009,Cut/Pierce,28,"2,896,843",0.97,1,661
Arkansas,2009,Drowning (includes water transport),80,"2,896,843",2.76,2.81,"2,265"
Arkansas,2009,Fall,198,"2,896,843",6.84,6.27,609
Arkansas,2009,Fire/Flame,80,"2,896,843",2.76,2.63,"1,767"
Arkansas,2009,Firearm,465,"2,896,843",16.05,16.03,"11,051"
Arkansas,2009,Machinery,13**,"2,896,843",0.45**,0.42**,148
Arkansas,2009,Natural/Environmental,25,"2,896,843",0.86,0.79,313
Arkansas,2009,Drug Poisoning,351,"2,896,843",12.12,12.66,"8,220"
Arkansas,2009,Non-Drug Poisoning,61,"2,896,843",2.11,2.14,"1,213"
Arkansas,2009,Struck by / against,21,"2,896,843",0.73,0.67,303
Arkansas,2009,Suffocation,160,"2,896,843",5.52,5.49,"3,191"
Arkansas,2009,"Motor vehicle, traffic",606,"2,896,843",20.92,20.76,"14,273"
Arkansas,2009,"Pedal cyclist, other",--,"2,896,843",--,--,--
Arkansas,2009,"Pedestrian, other",12**,"2,896,843",0.41**,0.42**,250
Arkansas,2009,"Transport, other land",35,"2,896,843",1.21,1.22,969
Arkansas,2009,"Transport, other (excl. drown by water transp)",--,"2,896,843",--,--,--
Arkansas,2009,Other specified and classifiable,--,"2,896,843",--,--,--
Arkansas,2009,Other specified / NEC,14**,"2,896,843",0.48**,0.45**,174
Arkansas,2009,Unspecified,78,"2,896,843",2.69,2.59,941
Arkansas,2008,Cut/Pierce,29,"2,874,554",1.01,1,581
Arkansas,2008,Drowning (includes water transport),63,"2,874,554",2.19,2.18,"1,790"
Arkansas,2008,Fall,185,"2,874,554",6.44,5.92,525
Arkansas,2008,Fire/Flame,74,"2,874,554",2.57,2.48,"1,193"
Arkansas,2008,Hot object/Substance,--,"2,874,554",--,--,--
Arkansas,2008,Firearm,444,"2,874,554",15.45,15.6,"10,137"
Arkansas,2008,Machinery,--,"2,874,554",--,--,--
Arkansas,2008,Natural/Environmental,46,"2,874,554",1.6,1.56,780
Arkansas,2008,Drug Poisoning,360,"2,874,554",12.52,13.08,"8,962"
Arkansas,2008,Non-Drug Poisoning,50,"2,874,554",1.74,1.73,"1,103"
Arkansas,2008,Struck by / against,20**,"2,874,554",0.70**,0.71**,595
Arkansas,2008,Suffocation,163,"2,874,554",5.67,5.55,"4,021"
Arkansas,2008,"Motor vehicle, traffic",617,"2,874,554",21.46,21.32,"15,672"
Arkansas,2008,"Pedal cyclist, other",--,"2,874,554",--,--,--
Arkansas,2008,"Pedestrian, other",11**,"2,874,554",0.38**,0.40**,260
Arkansas,2008,"Transport, other land",26,"2,874,554",0.9,0.9,762
Arkansas,2008,"Transport, other (excl. drown by water transp)",--,"2,874,554",--,--,--
Arkansas,2008,Other specified and classifiable,26,"2,874,554",0.9,0.93,718
Arkansas,2008,Other specified / NEC,20**,"2,874,554",0.70**,0.66**,300
Arkansas,2008,Unspecified,113,"2,874,554",3.93,3.7,"1,568"
Arkansas,2007,Cut/Pierce,30,"2,848,650",1.05,1.07,571
Arkansas,2007,Drowning (includes water transport),69,"2,848,650",2.42,2.44,"2,480"
Arkansas,2007,Fall,186,"2,848,650",6.53,6,566
Arkansas,2007,Fire/Flame,69,"2,848,650",2.42,2.32,"1,276"
Arkansas,2007,Hot object/Substance,--,"2,848,650",--,--,--
Arkansas,2007,Firearm,426,"2,848,650",14.95,15.09,"10,172"
Arkansas,2007,Machinery,--,"2,848,650",--,--,--
Arkansas,2007,Natural/Environmental,15**,"2,848,650",0.53**,0.50**,151
Arkansas,2007,Drug Poisoning,301,"2,848,650",10.57,10.86,"7,453"
Arkansas,2007,Non-Drug Poisoning,58,"2,848,650",2.04,2.09,"1,116"
Arkansas,2007,Struck by / against,21,"2,848,650",0.74,0.7,281
Arkansas,2007,Suffocation,175,"2,848,650",6.14,6.17,"3,340"
Arkansas,2007,"Motor vehicle, traffic",646,"2,848,650",22.68,22.38,"16,894"
Arkansas,2007,"Pedal cyclist, other",--,"2,848,650",--,--,--
Arkansas,2007,"Pedestrian, other",12**,"2,848,650",0.42**,0.42**,401
Arkansas,2007,"Transport, other land",30,"2,848,650",1.05,1.07,884
Arkansas,2007,"Transport, other (excl. drown by water transp)",--,"2,848,650",--,--,--
Arkansas,2007,Other specified and classifiable,20**,"2,848,650",0.70**,0.72**,431
Arkansas,2007,Other specified / NEC,13**,"2,848,650",0.46**,0.42**,287
Arkansas,2007,Unspecified,115,"2,848,650",4.04,3.83,"1,937"
Arkansas,2006,Cut/Pierce,26,"2,821,761",0.92,0.96,634
Arkansas,2006,Drowning (includes water transport),55,"2,821,761",1.95,1.95,"1,758"
Arkansas,2006,Fall,181,"2,821,761",6.41,6.02,"1,092"
Arkansas,2006,Fire/Flame,59,"2,821,761",2.09,2.03,857
Arkansas,2006,Firearm,426,"2,821,761",15.1,15.12,"9,827"
Arkansas,2006,Machinery,10**,"2,821,761",0.35**,0.33**,236
Arkansas,2006,Natural/Environmental,16**,"2,821,761",0.57**,0.54**,220
Arkansas,2006,Overexertion,--,"2,821,761",--,--,--
Arkansas,2006,Drug Poisoning,285,"2,821,761",10.1,10.47,"7,287"
Arkansas,2006,Non-Drug Poisoning,38,"2,821,761",1.35,1.37,882
Arkansas,2006,Struck by / against,11**,"2,821,761",0.39**,0.39**,210
Arkansas,2006,Suffocation,159,"2,821,761",5.64,5.54,"3,625"
Arkansas,2006,"Motor vehicle, traffic",701,"2,821,761",24.84,24.9,"19,431"
Arkansas,2006,"Pedal cyclist, other",--,"2,821,761",--,--,--
Arkansas,2006,"Pedestrian, other",19**,"2,821,761",0.67**,0.66**,528
Arkansas,2006,"Transport, other land",30,"2,821,761",1.06,1.01,737
Arkansas,2006,"Transport, other (excl. drown by water transp)",--,"2,821,761",--,--,--
Arkansas,2006,Other specified and classifiable,21,"2,821,761",0.74,0.74,479
Arkansas,2006,Other specified / NEC,23,"2,821,761",0.82,0.77,317
Arkansas,2006,Unspecified,104,"2,821,761",3.69,3.54,"1,449"
Arkansas,2005,Cut/Pierce,33,"2,781,097",1.19,1.2,933
Arkansas,2005,Drowning (includes water transport),73,"2,781,097",2.63,2.63,"2,395"
Arkansas,2005,Fall,138,"2,781,097",4.96,4.61,554
Arkansas,2005,Fire/Flame,81,"2,781,097",2.91,2.9,"2,201"
Arkansas,2005,Hot object/Substance,--,"2,781,097",--,--,--
Arkansas,2005,Firearm,439,"2,781,097",15.79,15.62,"11,066"
Arkansas,2005,Machinery,11**,"2,781,097",0.40**,0.43**,235
Arkansas,2005,Natural/Environmental,15**,"2,781,097",0.54**,0.49**,169
Arkansas,2005,Drug Poisoning,269,"2,781,097",9.67,10.07,"6,617"
Arkansas,2005,Non-Drug Poisoning,35,"2,781,097",1.26,1.25,616
Arkansas,2005,Struck by / against,13**,"2,781,097",0.47**,0.46**,285
Arkansas,2005,Suffocation,148,"2,781,097",5.32,5.25,"3,372"
Arkansas,2005,"Motor vehicle, traffic",674,"2,781,097",24.24,23.89,"17,506"
Arkansas,2005,"Pedal cyclist, other",--,"2,781,097",--,--,--
Arkansas,2005,"Pedestrian, other",13**,"2,781,097",0.47**,0.46**,371
Arkansas,2005,"Transport, other land",22,"2,781,097",0.79,0.8,507
Arkansas,2005,"Transport, other (excl. drown by water transp)",13**,"2,781,097",0.47**,0.47**,278
Arkansas,2005,Other specified and classifiable,24,"2,781,097",0.86,0.87,691
Arkansas,2005,Other specified / NEC,26,"2,781,097",0.94,0.95,633
Arkansas,2005,Unspecified,62,"2,781,097",2.23,2.11,950
Arkansas,2004,Cut/Pierce,32,"2,749,686",1.16,1.18,881
Arkansas,2004,Drowning (includes water transport),53,"2,749,686",1.93,1.95,"1,744"
Arkansas,2004,Fall,156,"2,749,686",5.67,5.29,671
Arkansas,2004,Fire/Flame,74,"2,749,686",2.69,2.65,"1,788"
Arkansas,2004,Hot object/Substance,--,"2,749,686",--,--,--
Arkansas,2004,Firearm,406,"2,749,686",14.77,14.65,"8,642"
Arkansas,2004,Machinery,10**,"2,749,686",0.36**,0.36**,248
Arkansas,2004,Natural/Environmental,17**,"2,749,686",0.62**,0.60**,254
Arkansas,2004,Drug Poisoning,230,"2,749,686",8.37,8.6,"5,769"
Arkansas,2004,Non-Drug Poisoning,25,"2,749,686",0.91,0.88,375
Arkansas,2004,Struck by / against,13**,"2,749,686",0.47**,0.48**,324
Arkansas,2004,Suffocation,166,"2,749,686",6.04,5.97,"3,351"
Arkansas,2004,"Motor vehicle, traffic",754,"2,749,686",27.42,27.46,"21,186"
Arkansas,2004,"Pedal cyclist, other",--,"2,749,686",--,--,--
Arkansas,2004,"Pedestrian, other",12**,"2,749,686",0.44**,0.41**,183
Arkansas,2004,"Transport, other land",25,"2,749,686",0.91,0.87,641
Arkansas,2004,"Transport, other (excl. drown by water transp)",--,"2,749,686",--,--,--
Arkansas,2004,Other specified and classifiable,33,"2,749,686",1.2,1.21,923
Arkansas,2004,Other specified / NEC,18**,"2,749,686",0.66**,0.64**,363
Arkansas,2004,Unspecified,63,"2,749,686",2.29,2.17,798
Arkansas,2003,Cut/Pierce,33,"2,724,816",1.21,1.24,684
Arkansas,2003,Drowning (includes water transport),55,"2,724,816",2.02,2.03,"1,483"
Arkansas,2003,Fall,173,"2,724,816",6.35,5.95,925
Arkansas,2003,Fire/Flame,58,"2,724,816",2.13,2.06,"1,035"
